
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               53.2532E-06         0.                 0.                 0.               247.034             47.1647           -10.1889E-06        -1.38725E-06     -246.99E-09          12.2087E-06         4.35124E-06
               54.0016E-06         0.                 0.                 0.               182.292             79.3447           -10.3236E-06        -1.41237E-06     -252.206E-09         10.1753E-06         5.74692E-06
               54.7543E-06         0.                 0.                 0.               135.501            116.553            -10.462E-06         -1.43037E-06     -260.483E-09          8.25924E-06        7.38363E-06
               55.5027E-06         0.                 0.                 0.                96.2471           158.858            -10.5958E-06        -1.45411E-06     -264.055E-09          6.52394E-06        9.20673E-06
               56.251E-06          0.                 0.                 0.                61.317            214.961            -10.734E-06         -1.47727E-06     -274.373E-09          5.00801E-06       11.1812E-06 
               57.0038E-06         0.                 0.                 0.                36.1017           285.572            -10.8657E-06        -1.50164E-06     -280.386E-09          3.72491E-06       13.2415E-06 
               57.7521E-06         0.                 0.                 0.                23.0298           354.826            -11.0067E-06        -1.52241E-06     -287.349E-09          2.69089E-06       15.2556E-06 
               58.5005E-06         0.                 0.                 0.                13.5981           420.537            -11.1434E-06        -1.54794E-06     -295.815E-09          1.87725E-06       17.1229E-06 
               59.2532E-06         0.                 0.                 0.                 6.50273          475.764            -11.2808E-06        -1.57121E-06     -302.272E-09          1.25852E-06       18.7545E-06 
               60.0016E-06         0.                 0.                 0.                 1.73591          529.979            -11.4174E-06        -1.59171E-06     -308.242E-09        815.704E-09         20.0268E-06 
               60.7543E-06         0.                 0.                 0.                 1.09946          567.076            -11.5548E-06        -1.61419E-06     -313.015E-09        503.689E-09         20.8665E-06 
               61.5027E-06         0.                 0.                 0.               607.21E-03         582.577            -11.6913E-06        -1.63747E-06     -324.315E-09        292.741E-09         21.1684E-06 
               62.2511E-06         0.                 0.                 0.               392.04E-03         570.761            -11.8248E-06        -1.66335E-06     -328.841E-09        153.945E-09         20.9136E-06 
               63.0038E-06         0.                 0.                 0.                77.8334E-03       533.477            -11.9631E-06        -1.68119E-06     -337.615E-09         76.2593E-09        20.0738E-06 
               63.7522E-06         0.                 0.                 0.               145.665E-03        474.485            -12.1015E-06        -1.70819E-06     -341.788E-09         24.6328E-09        18.6888E-06 
               64.5006E-06         0.                 0.                 0.                 0.               409.362            -12.2352E-06        -1.72755E-06     -351.291E-09         -3.95812E-09       16.8015E-06 
               65.2533E-06         0.                 0.                 0.                39.5869E-03       328.308            -12.3725E-06        -1.75173E-06     -352.386E-09        -24.3599E-09        14.4653E-06 
               66.0017E-06         0.                 0.                 0.                 0.               238.514            -12.5072E-06        -1.76981E-06     -362.55E-09         -32.2507E-09        11.7837E-06 
               66.75E-06           0.                 0.                 0.                30.4516E-03       152.752            -12.6428E-06        -1.79731E-06     -368.891E-09        -46.5443E-09         8.84819E-06
               67.5028E-06         0.                 0.                 0.                 0.                80.4805           -12.779E-06         -1.81823E-06     -379.128E-09        -53.2418E-09         5.73048E-06
               68.2512E-06         0.                 0.                 0.                 0.                22.4503           -12.9151E-06        -1.8403E-06      -382.301E-09        -61.4855E-09         2.54477E-06
               69.0039E-06         0.                 0.                 0.                 0.                 0.               -13.0563E-06        -1.86349E-06     -390.442E-09        -67.8738E-09      -683.529E-09  
               69.7523E-06         0.                 0.                 0.                 0.                 0.               -13.1878E-06        -1.88778E-06     -396.813E-09        -80.8213E-09        -3.88428E-06
               70.5006E-06         0.                 0.                 0.                 0.                 0.               -13.3272E-06        -1.9096E-06      -402.651E-09        -90.5129E-09        -7.09033E-06
               71.2534E-06         0.                 0.                 0.                 0.                 0.               -13.4625E-06        -1.93118E-06     -411.255E-09        -98.5674E-09       -10.3142E-06 
               72.0017E-06         0.                 0.                 0.                 0.                 0.               -13.6015E-06        -1.95722E-06     -418.855E-09       -110.304E-09        -13.5197E-06 
               72.7501E-06         0.                 0.                 0.                 0.                 0.               -13.7356E-06        -1.97894E-06     -428.096E-09       -117.096E-09        -16.7248E-06 
               73.5028E-06         0.                 0.                 0.                 0.                 0.               -13.8736E-06        -2.00138E-06     -430.107E-09       -126.285E-09        -19.9462E-06 
               74.2512E-06         0.                 0.                 0.                 0.                 0.               -14.0125E-06        -2.02179E-06     -439.904E-09       -132.102E-09        -23.1565E-06 
               75.E-06             0.                 0.                 0.                 0.                 0.               -14.1452E-06        -2.04817E-06     -444.43E-09        -147.375E-09        -26.359E-06  




