
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               35.253E-06          0.                 0.                 0.               779.182              0.                21.8937E-06        18.1321E-06        14.8318E-06        27.1369E-06         9.22591E-09
               36.0014E-06         0.                 0.                 0.               970.054             34.3561E-03        21.9507E-06        18.3008E-06        13.6836E-06        31.4061E-06        27.0593E-09 
               36.7541E-06         0.                 0.                 0.                 1.14235E+03      119.56E-03          21.9869E-06        18.4287E-06        12.9796E-06        35.1763E-06        63.7156E-09 
               37.5025E-06         0.                 0.                 0.                 1.24671E+03      247.382E-03         22.0436E-06        18.5509E-06        12.7179E-06        38.0666E-06       140.011E-09  
               38.2509E-06         0.                 0.                 0.                 1.31352E+03      506.252E-03         22.0848E-06        18.7105E-06        12.6318E-06        39.892E-06        287.197E-09  
               39.0036E-06         0.                 0.                 0.                 1.33979E+03        1.05176           22.1213E-06        18.8342E-06        12.7248E-06        40.5396E-06       542.037E-09  
               39.752E-06          0.                 0.                 0.                 1.27538E+03        3.22371           22.1261E-06        19.0078E-06        12.8348E-06        39.9015E-06       971.319E-09  
               40.5003E-06         0.                 0.                 0.                 1.15874E+03       10.9511            22.1894E-06        19.1128E-06        12.9552E-06        38.1242E-06         1.63584E-06
               41.2531E-06         0.                 0.                 0.               991.704             22.3793            22.2601E-06        19.2645E-06        13.1005E-06        35.3752E-06         2.62434E-06
               42.0014E-06         0.                 0.                 0.               789.661             38.3624            22.2839E-06        19.4043E-06        13.2058E-06        31.9651E-06         4.00882E-06
               42.7542E-06         0.                 0.                 0.               565.507             80.6392            22.33E-06          19.511E-06         13.354E-06         28.1859E-06         5.84548E-06
               43.5025E-06         0.                 0.                 0.               369.385            131.394             22.3573E-06        19.6846E-06        13.4613E-06        24.3683E-06         8.18721E-06
               44.2509E-06         0.                 0.                 0.               194.823            203.974             22.3992E-06        19.7927E-06        13.5967E-06        20.8441E-06        11.023E-06  
               45.0036E-06         0.                 0.                 0.                85.9292           313.35              22.4135E-06        19.9648E-06        13.727E-06         17.706E-06         14.3282E-06 
               45.752E-06          0.                 0.                 0.                22.8799           421.552             22.4697E-06        20.0706E-06        13.8418E-06        15.1924E-06        17.9333E-06 
               46.5004E-06         0.                 0.                 0.                 0.               576.963             22.5363E-06        20.2175E-06        13.9792E-06        13.257E-06         21.695E-06  
               47.2531E-06         0.                 0.                 0.                 0.               725.507             22.5572E-06        20.3665E-06        14.0887E-06        11.8975E-06        25.4283E-06 
               48.0015E-06         0.                 0.                 0.                 0.               847.999             22.6048E-06        20.4717E-06        14.2214E-06        11.0428E-06        28.7987E-06 
               48.7542E-06         0.                 0.                 0.                 0.               989.013             22.6433E-06        20.6542E-06        14.3512E-06        10.5214E-06        31.654E-06  
               49.5026E-06         0.                 0.                 0.                 0.                 1.0805E+03        22.6939E-06        20.7845E-06        14.465E-06         10.3085E-06        33.6561E-06 
