
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               36.7541E-06         0.                 0.                 0.               463.677              7.09477E-03       42.6051E-06        27.2955E-06        17.6739E-06        20.0778E-06         4.05998E-09
               37.5025E-06         0.                 0.                 0.               565.972             11.9512E-03        42.9453E-06        27.5659E-06        16.5788E-06        23.6298E-06        11.6488E-09 
               38.2509E-06         0.                 0.                 0.               681.656             51.0519E-03        43.243E-06         27.9305E-06        15.914E-06         26.9826E-06        29.8096E-09 
               39.0036E-06         0.                 0.                 0.               804.08             109.726E-03         43.5814E-06        28.2384E-06        15.6642E-06        30.0377E-06        65.1125E-09 
               39.752E-06          0.                 0.                 0.               882.676            233.976E-03         43.8875E-06        28.5424E-06        15.6098E-06        32.4177E-06       130.443E-09  
               40.5003E-06         0.                 0.                 0.               926.004            438.932E-03         44.2563E-06        28.8481E-06        15.732E-06         34.0532E-06       248.525E-09  
               41.2531E-06         0.                 0.                 0.               941.706            852.629E-03         44.5345E-06        29.1814E-06        15.8731E-06        34.8137E-06       443.797E-09  
               42.0014E-06         0.                 0.                 0.               914.159              1.43496           44.8219E-06        29.5125E-06        16.0747E-06        34.6561E-06       748.296E-09  
               42.7542E-06         0.                 0.                 0.               861.248              6.25006           45.178E-06         29.8004E-06        16.2715E-06        33.6703E-06         1.21812E-06
               43.5025E-06         0.                 0.                 0.               764.906             14.3807            45.4934E-06        30.162E-06         16.4281E-06        31.8782E-06         1.86916E-06
               44.2509E-06         0.               589.734E-03          0.               620.687             24.3595            45.8562E-06        30.4401E-06        16.6546E-06        29.5664E-06         2.77437E-06
               45.0036E-06         0.                 4.96586            0.               457.637             38.0813            46.1379E-06        30.7682E-06        16.8157E-06        26.8529E-06         3.97139E-06
               45.752E-06          0.                12.5458             0.               300.067             71.8072            46.4988E-06        31.082E-06         17.0095E-06        23.9986E-06         5.46267E-06
               46.5004E-06         0.                19.9504             0.               160.627            109.344             46.7703E-06        31.4126E-06        17.1679E-06        21.2519E-06         7.30099E-06
               47.2531E-06         0.                26.1838             0.                70.5191           147.566             47.1023E-06        31.6718E-06        17.3553E-06        18.7141E-06         9.46681E-06
               48.0015E-06         0.                32.1522             0.                15.0138           224.912             47.4546E-06        31.9017E-06        17.5626E-06        16.6443E-06        11.9301E-06 
               48.7542E-06         0.                47.7886             0.                 0.               294.343             47.7996E-06        32.1663E-06        17.7083E-06        14.9531E-06        14.6236E-06 
               49.5026E-06         0.                40.0711             0.                 0.               369.196             48.1616E-06        32.3864E-06        17.9351E-06        13.7586E-06        17.4069E-06 
               50.251E-06          0.                63.3805             0.                 0.               472.582             48.547E-06         32.535E-06         18.1025E-06        12.9478E-06        20.2119E-06 
               51.0037E-06         8.19816           67.0637             0.                 0.               547.036             48.9781E-06        32.6786E-06        18.2887E-06        12.4482E-06        22.8192E-06 
               51.7521E-06         5.22719           63.0128             0.                 0.               602.066             49.4044E-06        32.7999E-06        18.4646E-06        12.2449E-06        25.0717E-06 
               52.5005E-06        32.4435            66.3831             0.                 0.               682.488             49.8311E-06        32.9039E-06        18.645E-06         12.1684E-06        26.8437E-06 
               53.2532E-06        45.4696            67.4212             0.                 0.               723.039             50.3629E-06        32.9211E-06        18.8712E-06        12.2715E-06        27.9823E-06 
               54.0016E-06        49.2144            77.7474             0.                 0.               741.761             50.8387E-06        32.9636E-06        19.0387E-06        12.3637E-06        28.3771E-06 
               54.7543E-06        93.784             61.0804             0.                 0.               728.249             51.3204E-06        33.0095E-06        19.2981E-06        12.4988E-06        27.9548E-06 
               55.5027E-06       104.758             73.9888             0.                 0.               645.072             51.7134E-06        33.0204E-06        19.5389E-06        12.645E-06         26.75E-06   
               56.251E-06        123.224             81.0795             0.                 0.               530.122             52.0504E-06        33.0803E-06        19.8074E-06        12.7581E-06        24.828E-06  
               57.0038E-06       125.57              71.5785             0.                 0.               416.473             52.3481E-06        33.1202E-06        20.139E-06         12.9144E-06        22.3076E-06 
               57.7521E-06       152.317             66.3965             0.                 0.               270.229             52.4824E-06        33.2296E-06        20.4925E-06        13.0247E-06        19.3442E-06 
               58.5005E-06       142.507             87.1885             2.99964            0.               126.686             52.603E-06         33.2763E-06        20.9599E-06        13.1762E-06        16.0742E-06 
               59.2532E-06       145.916             79.6339             7.33527            0.                25.9002            52.532E-06         33.441E-06         21.4161E-06        13.3068E-06        12.6706E-06 
               60.0016E-06       139.759            103.469             25.5841             0.                 0.                52.442E-06         33.6312E-06        21.9804E-06        13.4243E-06         9.23476E-06
               60.7543E-06       137.765             94.4413            39.23               0.                 0.                52.1936E-06        33.8486E-06        22.5898E-06        13.5912E-06         5.81794E-06
               61.5027E-06       101.381            124.54              50.5817             0.                 0.                51.9031E-06        34.0327E-06        23.2004E-06        13.6897E-06         2.40323E-06
               62.2511E-06       113.217            129.171             87.9419             0.                 0.                51.5472E-06        34.2622E-06        23.8399E-06        13.8491E-06        -1.0144E-06 
               63.0038E-06        66.0989           131.716            104.822              0.                 0.                51.127E-06         34.5176E-06        24.4154E-06        13.9666E-06        -4.44492E-06
               63.7522E-06        61.9001           141.376            113.126              0.                 0.                50.7371E-06        34.7235E-06        25.0151E-06        14.1164E-06        -7.86546E-06
               64.5006E-06        49.5209           166.695            152.055              0.                 0.                50.3599E-06        34.8579E-06        25.4711E-06        14.2537E-06       -11.2682E-06 
               65.2533E-06        30.4095           164.244            164.384              0.                 0.                49.9889E-06        35.0286E-06        25.8521E-06        14.3592E-06       -14.7172E-06 
               66.0017E-06        17.2198           166.699            173.705              0.                 0.                49.6734E-06        35.1425E-06        26.1178E-06        14.5325E-06       -18.1255E-06 
               66.75E-06          15.2011           165.052            174.611              0.                 0.                49.3509E-06        35.1866E-06        26.2401E-06        14.6313E-06       -21.5327E-06 
               67.5028E-06         3.22322          174.262            182.411              0.                 0.                49.1559E-06        35.127E-06         26.2367E-06        14.7877E-06       -24.9704E-06 
               68.2512E-06         2.62291          161.883            171.943              0.                 0.                48.9585E-06        35.0645E-06        26.0519E-06        14.9044E-06       -28.3834E-06 
               69.0039E-06       178.865E-03        146.472            156.868              0.                 0.                48.862E-06         34.9502E-06        25.8213E-06        15.0547E-06       -31.8224E-06 
               69.7523E-06         1.61484          156.894            142.884              0.                 0.                48.7888E-06        34.7695E-06        25.4884E-06        15.2252E-06       -35.224E-06  
               70.5006E-06        47.4064E-03       143.548            127.889              0.                 0.                48.7746E-06        34.5957E-06        25.0892E-06        15.3946E-06       -38.6473E-06 
               71.2534E-06        20.3664E-03       132.16             106.581              3.09147            0.                48.836E-06         34.3751E-06        24.7532E-06        15.674E-06        -42.0837E-06 
               72.0017E-06         4.15134          113.912            109.211              5.63919            0.                48.8555E-06        34.1703E-06        24.4206E-06        15.9701E-06       -45.4818E-06 
               72.7501E-06         0.               114.736             81.2183             9.95507            0.                48.9587E-06        33.9082E-06        24.2344E-06        16.387E-06        -48.9049E-06 
               73.5028E-06         9.68837           99.7701            93.0225            22.8537             0.                49.0283E-06        33.7279E-06        24.0671E-06        16.8966E-06       -52.3312E-06 
               74.2512E-06         6.4969            95.1506            97.6379            36.9054             0.                49.1909E-06        33.5457E-06        24.1212E-06        17.4862E-06       -55.7552E-06 
               75.E-06            11.0118            77.2402            86.0468            54.6098             0.                49.3259E-06        33.3745E-06        24.3019E-06        18.2039E-06       -59.1597E-06 




