
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               35.2534E-06       395.148              1.17889E+03        0.                 1.68155E+03      375.377E-03        141.051E-06         88.1603E-06        37.7218E-06        52.9592E-06       217.056E-09  
               36.0011E-06       333.113            908.534              0.                 1.79665E+03      749.317E-03        140.601E-06         85.1212E-06        38.2608E-06        56.0619E-06       425.425E-09  
               36.7532E-06       253.623            569.929              0.                 1.83166E+03        1.43519          140.066E-06         81.2166E-06        39.2669E-06        57.393E-06        794.869E-09  
               37.501E-06        272.117            206.596              0.                 1.7433E+03         7.72612          139.123E-06         77.309E-06         40.7807E-06        56.9569E-06         1.376E-06  
               38.2531E-06       132.748             57.1233             0.                 1.58445E+03       18.213            137.982E-06         74.0359E-06        43.0862E-06        54.8387E-06         2.26987E-06
               39.0008E-06        55.8047             0.                 3.99828            1.28755E+03       33.6716           137.075E-06         71.8505E-06        46.2195E-06        51.4412E-06         3.55231E-06
               39.7529E-06        44.8355             0.               186.362            925.227             64.573            136.105E-06         70.9295E-06        50.3174E-06        47.1009E-06         5.33904E-06
               40.5007E-06        19.3531             0.               494.172            570.488            115.986            135.829E-06         71.1008E-06        55.0527E-06        42.3768E-06         7.66222E-06
               41.2528E-06         6.15279            0.               879.826            243.159            178.544            135.663E-06         72.4201E-06        59.9087E-06        37.7934E-06        10.6193E-06 
               42.0005E-06        31.4686            80.9771             1.34523E+03       78.7855           282.63             135.921E-06         74.4871E-06        64.3369E-06        33.6627E-06        14.1184E-06 
               42.7526E-06        58.3005           225.475              1.62132E+03        0.               395.101            136.358E-06         77.0926E-06        67.5476E-06        30.3687E-06        18.1819E-06 
               43.5004E-06        77.4379           449.175              1.74226E+03        0.               537.663            136.853E-06         79.8087E-06        69.0772E-06        27.8843E-06        22.6569E-06 
               44.2525E-06       121.622            652.724              1.75986E+03        0.               695.167            137.841E-06         82.1192E-06        68.6868E-06        26.219E-06         27.3465E-06 
               45.0002E-06       181.73             781.884              1.4756E+03         0.               866.155            138.376E-06         83.8703E-06        66.2836E-06        25.2928E-06        31.9861E-06 
               45.7523E-06       177.932            921.122              1.10217E+03        0.               990.762            139.003E-06         84.8394E-06        62.3983E-06        25.0474E-06        36.2458E-06 
               46.5001E-06       251.726            887.493            697.956              0.                 1.16689E+03      139.217E-06         84.8026E-06        57.6688E-06        25.5992E-06        39.7907E-06 
               47.2522E-06       252.105            708.804            302.649              0.                 1.25736E+03      139.315E-06         83.7145E-06        52.7729E-06        26.9965E-06        42.322E-06  
               48.0043E-06       190.164            665.037             68.8371             0.                 1.29576E+03      139.189E-06         81.8103E-06        48.4947E-06        29.3418E-06        43.5213E-06 
               48.752E-06        195.54             378.492              0.                32.9228             1.28452E+03      138.582E-06         79.4791E-06        45.2344E-06        32.6424E-06        43.3769E-06 
               49.5041E-06       147.232            191.36               0.               222.943              1.15065E+03      138.123E-06         76.9635E-06        43.3326E-06        36.9699E-06        41.7414E-06 
               50.2519E-06        70.9814           100.756              0.               534.458            959.785            137.294E-06         74.8177E-06        42.6562E-06        41.9968E-06        38.8617E-06 
               51.004E-06         66.9102            10.7415             0.               936.144            682.346            136.815E-06         73.055E-06         43.3821E-06        47.2498E-06        34.9182E-06 
               51.7517E-06        51.9876             0.                 0.                 1.35328E+03      376.687            136.266E-06         72.1664E-06        45.1733E-06        52.0769E-06        30.2058E-06 
               52.5038E-06        19.7969             0.                62.6241             1.63954E+03      115.752            135.794E-06         71.997E-06         47.9214E-06        55.7388E-06        25.0987E-06 
               53.2516E-06        16.33               0.               234.996              1.82604E+03        0.               135.731E-06         72.5546E-06        51.3253E-06        57.7271E-06        19.8375E-06 
               54.0037E-06        29.1331            41.1195           480.975              1.82074E+03        0.               135.653E-06         73.7337E-06        54.8304E-06        57.7223E-06        14.6341E-06 
               54.7514E-06        25.5122           125.184            726.194              1.61396E+03        0.               136.117E-06         75.3014E-06        58.0544E-06        55.693E-06          9.45054E-06
               55.5035E-06        43.659            243.288            951.413              1.31995E+03        0.               136.43E-06          77.1559E-06        60.5888E-06        52.0237E-06         4.32093E-06
               56.2513E-06        95.605            337.759              1.12696E+03      925.565              0.               136.927E-06         78.866E-06         62.1182E-06        47.1112E-06      -435.946E-09  
               57.0034E-06       110.3              461.894              1.08244E+03      478.727              0.               137.435E-06         80.3125E-06        62.4488E-06        41.7343E-06        -4.78509E-06
               57.7511E-06       126.066            561.601              1.04221E+03      204.32               0.               137.733E-06         81.2795E-06        61.5209E-06        36.4731E-06        -8.37221E-06
               58.5032E-06       177.74             560.862            840.987              4.18701            0.               138.233E-06         81.48E-06          59.5194E-06        31.8887E-06       -11.2039E-06 
               59.2509E-06       141.383            553.793            567.725              0.                 0.               138.147E-06         81.2038E-06        56.5781E-06        28.3581E-06       -13.032E-06  
               60.003E-06        130.069            511.197            374.598              0.                 0.               138.185E-06         80.2681E-06        53.2936E-06        25.9227E-06       -14.0014E-06 
               60.7508E-06       160.382            313.371            155.162              0.                 0.               137.96E-06          78.8775E-06        49.9701E-06        24.7174E-06       -14.1638E-06 
               61.5033E-06       108.302            226.626             16.4035             0.                 0.               137.584E-06         77.1828E-06        47.1162E-06        24.696E-06        -13.6281E-06 
               62.2517E-06        83.1643           141.693              0.                 0.                 0.               137.251E-06         75.3716E-06        45.0311E-06        25.7308E-06       -12.6915E-06 
               63.E-06            79.5884            17.3449             0.                 0.                 0.               136.583E-06         73.8348E-06        43.8149E-06        27.6979E-06       -11.4558E-06 
               63.7528E-06        33.0405             6.25741            0.                 0.                 0.               136.281E-06         72.5327E-06        43.5783E-06        30.2572E-06       -10.2177E-06 
               64.5011E-06        11.7367             0.                 0.                49.63               0.               135.767E-06         71.8219E-06        44.1486E-06        33.3517E-06        -8.9617E-06 
               65.2539E-06        10.1842             0.                 0.               210.935              0.               135.598E-06         71.5337E-06        45.5656E-06        36.7914E-06        -7.66652E-06
               66.0022E-06        12.9241             0.                50.0307           396.056              0.               135.402E-06         71.8469E-06        47.5311E-06        40.2661E-06        -6.45591E-06
               66.7506E-06         8.58251            7.15943          142.079            628.432              0.               135.246E-06         72.6699E-06        49.8834E-06        43.3168E-06        -5.16445E-06
               67.5033E-06        12.4033            23.4169           289.638            818.698              0.               135.536E-06         73.8054E-06        52.374E-06         45.7017E-06        -3.94053E-06
               68.2517E-06        32.1456           114.021            458.297            916.301              0.               135.616E-06         75.1446E-06        54.5294E-06        47.2013E-06        -2.67049E-06
               69.0001E-06        17.3375           192.168            564.019            971.282              0.               136.057E-06         76.471E-06         56.3424E-06        47.6798E-06        -1.43948E-06
               69.7528E-06        43.1175           281.935            713.286            929.005              0.               136.25E-06          77.7126E-06        57.4701E-06        47.0659E-06      -193.322E-09  
               70.5012E-06        68.1511           317.027            711.512            775.18               0.               136.504E-06         78.6932E-06        57.8681E-06        45.4052E-06         1.09992E-06
               71.2539E-06        55.4726           415.99             674.296            612.083              0.               136.753E-06         79.311E-06         57.5049E-06        42.9307E-06         2.30875E-06
               72.0023E-06       100.366            388.39             607.004            394.006              0.               136.805E-06         79.5142E-06        56.3909E-06        39.7488E-06         3.59777E-06
               72.7507E-06        93.9009           366.379            423.782            186.104              0.               137.083E-06         79.1637E-06        54.6253E-06        36.1584E-06         4.82536E-06
               73.5034E-06        56.9018           351.674            298.399             38.5857             0.               136.884E-06         78.5661E-06        52.2466E-06        32.3778E-06         6.09213E-06
               74.2518E-06        79.4869           270.567            159.462              0.                 0.               136.882E-06         77.4321E-06        49.6348E-06        28.5898E-06         7.33239E-06
               75.E-06            65.4501           143.665             20.3262             0.                 0.               136.713E-06         76.1334E-06        46.8275E-06        24.7884E-06         8.57053E-06




