
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               27.753E-06          0.                 0.               339.011              5.50818E-03        0.                13.6512E-06        12.1099E-06        16.6669E-06         4.07635E-09        0.         
               28.5011E-06         0.                 0.               446.926             28.1806E-03         0.                13.7136E-06        11.3405E-06        19.361E-06         10.0099E-09         0.         
               29.2535E-06         0.                 0.               521.451             48.9587E-03         0.                13.7512E-06        10.8498E-06        21.8835E-06        24.6509E-09         0.         
               30.0015E-06         0.                 0.               578.932             98.8946E-03         0.                13.8024E-06        10.6422E-06        24.0594E-06        52.5852E-09         0.         
               30.754E-06          0.                 0.               637.65             189.019E-03          1.23493E-03       13.867E-06         10.544E-06         25.8271E-06       102.036E-09          0.         
               31.5024E-06         0.                 0.               683.059            333.614E-03          0.                13.9199E-06        10.6159E-06        27.0108E-06       190.088E-09          0.         
               32.2508E-06         0.                 0.               707.687            602.831E-03          0.                13.978E-06         10.6907E-06        27.5632E-06       336.939E-09          0.         
               33.0035E-06         0.                 0.               708.832              1.08215            0.                14.0113E-06        10.7928E-06        27.4152E-06       560.223E-09          0.         
               33.7519E-06         0.                 0.               648.386              2.6412             0.                14.0879E-06        10.9154E-06        26.613E-06        893.302E-09          0.         
               34.5003E-06         0.                 0.               566.022              8.1818             0.                14.1136E-06        10.9943E-06        25.2384E-06         1.37732E-06        0.         
               35.253E-06          0.                 0.               481.046             16.4304             0.                14.1724E-06        11.117E-06         23.4019E-06         2.02968E-06        0.         
               36.0014E-06         0.                 0.               377.941             25.9098             0.                14.2215E-06        11.2E-06           21.281E-06          2.88493E-06        0.         
               36.7541E-06         0.                 0.               263.346             38.2255             0.                14.2727E-06        11.3266E-06        19.0053E-06         3.99212E-06        0.         
               37.5025E-06         0.                 0.               169.685             69.9502             0.                14.3254E-06        11.4269E-06        16.7437E-06         5.33746E-06        0.         
               38.2509E-06         0.                 0.                87.4182           102.776              0.                14.3627E-06        11.5104E-06        14.6049E-06         6.93262E-06        0.         
               39.0036E-06         0.                 0.                27.0926           137.355              0.                14.4345E-06        11.6426E-06        12.7007E-06         8.74594E-06      560.249E-12  
               39.752E-06          0.                 0.                 2.73657          191.172              2.19302E-03       14.4616E-06        11.7222E-06        11.1132E-06        10.7357E-06         1.24419E-09
               40.5003E-06         0.                 0.                 0.               252.071              5.39814E-03       14.5204E-06        11.8422E-06         9.8422E-06        12.8542E-06         2.61571E-09
               41.2531E-06         0.                 0.                 0.               304.04              18.1275E-03        14.5775E-06        11.9337E-06         8.89043E-06       15.0106E-06         5.00222E-09
               42.0014E-06         0.                 0.                 0.               361.544             43.251E-03         14.6336E-06        12.0418E-06         8.21214E-06       17.1022E-06        11.6925E-09 
               42.7542E-06         0.                 0.                 0.               433.94              26.6957E-03        14.6838E-06        12.1557E-06         7.77792E-06       19.0612E-06        26.8737E-09 
               43.5025E-06         0.                 0.                 0.               488.859             99.5216E-03        14.7335E-06        12.2259E-06         7.51896E-06       20.7296E-06        55.2864E-09 
               44.2509E-06         0.                 0.                 0.               528.941            197.731E-03         14.7967E-06        12.3651E-06         7.40028E-06       22.013E-06        103.49E-09   
               45.0036E-06         0.                 0.                 0.               550.36             332.611E-03         14.8464E-06        12.4453E-06         7.371E-06         22.8346E-06       184.253E-09  
               45.752E-06          0.                 0.                 0.               554.244            575.276E-03         14.8852E-06        12.5624E-06         7.38079E-06       23.1557E-06       317.181E-09  
               46.5004E-06         0.                 0.                 0.               550.216              1.02528           14.955E-06         12.66E-06           7.41781E-06       22.9522E-06       517.11E-09   
               47.2531E-06         0.                 0.                 0.               516.337              1.94027           14.9934E-06        12.7628E-06         7.45897E-06       22.2327E-06       807.358E-09  
               48.0015E-06         0.                 0.                 0.               456.575              6.54269           15.0523E-06        12.8846E-06         7.50454E-06       21.0737E-06         1.21992E-06
               48.7542E-06         0.                 0.                 0.               388.301             13.3329            15.0892E-06        12.9514E-06         7.53697E-06       19.5643E-06         1.78265E-06
               49.5026E-06         0.                 0.                 0.               309.368             21.8216            15.152E-06         13.0875E-06         7.57497E-06       17.809E-06          2.50513E-06
               50.251E-06          0.                 0.                 0.               215.923             32.4333            15.1965E-06        13.177E-06          7.62115E-06       15.9148E-06         3.41056E-06
               51.0037E-06         0.                 0.                 0.               149.04              50.6478            15.2324E-06        13.2888E-06         7.65346E-06       14.027E-06          4.53116E-06
               51.7521E-06         0.                 0.                 0.                89.9628            81.2736            15.3076E-06        13.3941E-06         7.6962E-06        12.249E-06          5.85637E-06
               52.5005E-06         0.                 0.                 0.                37.3253           111.447             15.3435E-06        13.4846E-06         7.74135E-06       10.6479E-06         7.37091E-06
               53.2532E-06         0.                 0.                 0.                10.6635           142.303             15.4037E-06        13.6074E-06         7.78069E-06        9.2854E-06         9.05394E-06
               54.0016E-06         0.                 0.                 0.                 0.               194.939             15.4388E-06        13.6787E-06         7.82005E-06        8.20523E-06       10.8497E-06 
               54.7543E-06         0.                 0.                 0.                 0.               248.189             15.5122E-06        13.8076E-06         7.8542E-06         7.38231E-06       12.7124E-06 
               55.5027E-06         0.                 0.                 0.                 0.               294.666             15.5598E-06        13.9081E-06         7.90394E-06        6.80034E-06       14.52E-06   
               56.251E-06          0.                 0.                 0.                 0.               329.677             15.6043E-06        14.0013E-06         7.93494E-06        6.41212E-06       16.207E-06  
               57.0038E-06         0.                 0.                 0.                 0.               383.414             15.667E-06         14.1209E-06         7.9799E-06         6.19037E-06       17.6981E-06 
               57.7521E-06         0.                 0.                 0.                 0.               429.342             15.717E-06         14.2027E-06         8.0208E-06         6.07384E-06       18.8792E-06 
               58.5005E-06         0.                 0.                 0.                 0.               458.01              15.7638E-06        14.3318E-06         8.06085E-06        6.047E-06         19.6668E-06 
               59.2532E-06         0.               147.999E-03          0.                 0.               469.793             15.8135E-06        14.405E-06          8.09907E-06        6.06708E-06       20.0064E-06 
               60.0016E-06         0.               700.789E-03          0.                 0.               462.092             15.865E-06         14.5278E-06         8.13286E-06        6.1141E-06        19.8442E-06 
               60.7543E-06         0.                 0.                 0.                 0.               432.429             15.9245E-06        14.6379E-06         8.18117E-06        6.16623E-06       19.1825E-06 
               61.5027E-06         0.                 3.52732            0.                 0.               379.665             15.9583E-06        14.7227E-06         8.21451E-06        6.21579E-06       18.0483E-06 
               62.2511E-06         0.                 4.80634            0.                 0.               302.988             16.0244E-06        14.8423E-06         8.25533E-06        6.27158E-06       16.4976E-06 
               63.0038E-06         0.                 3.68838            0.                 0.               231.115             16.0712E-06        14.9106E-06         8.29896E-06        6.31748E-06       14.5978E-06 
               63.7522E-06         0.                 5.68392            0.                 0.               157.006             16.1122E-06        15.027E-06          8.34055E-06        6.36944E-06       12.4624E-06 
               64.5006E-06         0.                 8.63579            0.                 0.                75.0477            16.1695E-06        15.0868E-06         8.37673E-06        6.42286E-06       10.1482E-06 
               65.2533E-06         0.                 6.69906            0.                 0.                15.9359            16.217E-06         15.1709E-06         8.4144E-06         6.47531E-06        7.74244E-06
               66.0017E-06         0.                 8.22171            0.                 0.                 0.                16.2898E-06        15.2509E-06         8.46012E-06        6.52502E-06        5.33397E-06
               66.75E-06           0.                11.1516             0.                 0.                 0.                16.3149E-06        15.2837E-06         8.49874E-06        6.57781E-06        2.9322E-06 
               67.5028E-06         0.                10.4218             0.                 0.                 0.                16.3902E-06        15.3481E-06         8.53488E-06        6.63237E-06      514.483E-09  
               68.2512E-06         0.                 9.3966             0.                 0.                 0.                16.4327E-06        15.3658E-06         8.58328E-06        6.68186E-06       -1.88941E-06
               69.0039E-06         0.                13.796              0.                 0.                 0.                16.485E-06         15.4095E-06         8.62027E-06        6.72931E-06       -4.30761E-06
               69.7523E-06         0.                11.295              0.                 0.                 0.                16.5336E-06        15.4052E-06         8.65989E-06        6.78505E-06       -6.71059E-06
               70.5006E-06         0.                10.8971             0.                 0.                 0.                16.5856E-06        15.393E-06          8.69448E-06        6.83278E-06       -9.11306E-06
               71.2534E-06         0.                13.246              0.                 0.                 0.                16.6453E-06        15.4065E-06         8.73948E-06        6.88654E-06      -11.5359E-06 
               72.0017E-06         0.                10.4846             0.                 0.                 0.                16.6812E-06        15.3474E-06         8.78028E-06        6.93593E-06      -13.9348E-06 
               72.7501E-06         0.                 8.70753            0.                 0.                 0.                16.7427E-06        15.3302E-06         8.81875E-06        6.99102E-06      -16.3387E-06 
               73.5028E-06         0.                10.882              0.                 0.                 0.                16.7921E-06        15.2699E-06         8.87278E-06        7.04126E-06      -18.7561E-06 
               74.2512E-06         0.                 7.84565            0.                 0.                 0.                16.8316E-06        15.2326E-06         8.9199E-06         7.08845E-06      -21.1614E-06 
               75.E-06             0.                 6.39258            0.                 0.                 0.                16.8882E-06        15.1793E-06         8.97714E-06        7.14448E-06      -23.5627E-06 




