
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               50.251E-06          0.                 0.                 0.               308.38             236.278E-03          4.07636E-06        4.13864E-06        3.40084E-06       15.1411E-06       120.208E-09  
               51.0037E-06         0.                 0.                 0.               311.944            370.845E-03          4.07144E-06        4.15538E-06        3.37005E-06       15.3251E-06       195.649E-09  
               51.7521E-06         0.                 0.                 0.               306.169            570.783E-03          4.05939E-06        4.17316E-06        3.36356E-06       15.2249E-06       310.32E-09   
               52.5005E-06         0.                 0.                 0.               294.348            885.422E-03          4.04073E-06        4.18966E-06        3.36431E-06       14.8555E-06       478.116E-09  
               53.2532E-06         0.                 0.                 0.               271.782              1.34494            4.03401E-06        4.20668E-06        3.37143E-06       14.2239E-06       712.342E-09  
               54.0016E-06         0.                 0.                 0.               241.619              4.32097            4.01102E-06        4.22698E-06        3.37937E-06       13.3802E-06         1.02211E-06
               54.7543E-06         0.                 0.                 0.               206.424              9.10927            4.0054E-06         4.24296E-06        3.38468E-06       12.3586E-06         1.42364E-06
               55.5027E-06         0.                 0.                 0.               167.829             15.1399             3.98543E-06        4.26095E-06        3.39228E-06       11.2293E-06         1.93144E-06
               56.251E-06          0.                 0.                 0.               126.429             22.6696             3.971E-06          4.27831E-06        3.39481E-06       10.0516E-06         2.55367E-06
               57.0038E-06         0.                 0.                 0.                86.9448            31.4917             3.96422E-06        4.29458E-06        3.40102E-06        8.87227E-06        3.30353E-06
               57.7521E-06         0.                 0.                 0.                60.9621            43.2156             3.94032E-06        4.31227E-06        3.40384E-06        7.76683E-06        4.17114E-06
               58.5005E-06         0.                 0.                 0.                37.4994            66.0948             3.93161E-06        4.33017E-06        3.40982E-06        6.747E-06          5.15214E-06
               59.2532E-06         0.                 0.                 0.                16.6399            90.3636             3.91161E-06        4.34972E-06        3.41778E-06        5.85074E-06        6.23088E-06
               60.0016E-06         0.                 0.                 0.                 6.60501          113.076              3.8989E-06         4.36915E-06        3.42242E-06        5.10378E-06        7.3629E-06 
               60.7543E-06         0.                 0.                 0.               524.958E-03        134.84               3.88941E-06        4.38485E-06        3.42975E-06        4.49165E-06        8.53206E-06
               61.5027E-06         0.                 0.                 0.                 0.               159.378              3.86633E-06        4.40759E-06        3.43235E-06        4.02952E-06        9.68607E-06
               62.2511E-06         0.                 0.                 0.                 0.               193.894              3.86999E-06        4.42111E-06        3.43836E-06        3.68685E-06       10.794E-06  
               63.0038E-06         0.                 0.                 0.                 0.               224.755              3.83855E-06        4.4427E-06         3.44274E-06        3.45543E-06       11.8012E-06 
               63.7522E-06         0.                 0.                 0.                 0.               248.861              3.83681E-06        4.45744E-06        3.44901E-06        3.30585E-06       12.6377E-06 
               64.5006E-06         0.                 0.                 0.                 0.               266.811              3.814E-06          4.4787E-06         3.45879E-06        3.22299E-06       13.2679E-06 
               65.2533E-06         0.                 0.                 0.                 0.               276.146              3.80486E-06        4.4957E-06         3.46345E-06        3.18646E-06       13.6473E-06 
               66.0017E-06         0.                 0.                 0.                 0.               279.007              3.7945E-06         4.51162E-06        3.47078E-06        3.17652E-06       13.7571E-06 
               66.75E-06           0.                 0.                 0.                 0.               272.499              3.77241E-06        4.53161E-06        3.47455E-06        3.18776E-06       13.5775E-06 
               67.5028E-06         0.                 0.                 0.                 0.               255.752              3.77147E-06        4.54529E-06        3.47991E-06        3.20529E-06       13.1036E-06 
               68.2512E-06         0.                 0.                 0.                 0.               229.46               3.74296E-06        4.56558E-06        3.48592E-06        3.22932E-06       12.3576E-06 
               69.0039E-06         0.                 0.                 0.                 0.               194.968              3.73562E-06        4.58098E-06        3.49019E-06        3.25223E-06       11.3473E-06 
               69.7523E-06         0.                 0.                 0.                 0.               153.131              3.71669E-06        4.60133E-06        3.4988E-06         3.27248E-06       10.1318E-06 
               70.5006E-06         0.                 0.                 0.                 0.               105.408              3.70368E-06        4.61785E-06        3.50226E-06        3.29966E-06        8.74514E-06
               71.2534E-06         0.                 0.                 0.                 0.                70.944              3.69315E-06        4.63567E-06        3.50882E-06        3.31866E-06        7.23629E-06
               72.0017E-06         0.                 0.                 0.                 0.                34.0071             3.67234E-06        4.65482E-06        3.51296E-06        3.34059E-06        5.65883E-06
               72.7501E-06         0.                 0.                 0.                 0.                 5.19747            3.6662E-06         4.67279E-06        3.51673E-06        3.36107E-06        4.03828E-06
               73.5028E-06         0.                 0.                 0.                 0.                 0.                 3.64717E-06        4.69031E-06        3.52388E-06        3.3838E-06         2.41798E-06
               74.2512E-06         0.                 0.                 0.                 0.                 0.                 3.63042E-06        4.71049E-06        3.52766E-06        3.40665E-06      798.069E-09  
               75.E-06             0.                 0.                 0.                 0.                 0.                 3.62521E-06        4.72705E-06        3.53701E-06        3.42658E-06     -818.851E-09  




