
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               36.0014E-06         0.                 0.                 0.                 1.12301E+03       53.1965E-03        17.7232E-06        16.4399E-06        12.8859E-06        34.4427E-06        39.5448E-09 
               36.7541E-06         0.                 0.                 0.                 1.27331E+03      156.287E-03         17.6952E-06        16.5246E-06        12.3419E-06        38.1016E-06        90.9349E-09 
               37.5025E-06         0.                 0.                 0.                 1.38294E+03      339.868E-03         17.7046E-06        16.6364E-06        12.1616E-06        40.7101E-06       197.964E-09  
               38.2509E-06         0.                 0.                 0.                 1.46733E+03      700.496E-03         17.6767E-06        16.7511E-06        12.1331E-06        42.1161E-06       393.986E-09  
               39.0036E-06         0.                 0.                 0.                 1.44658E+03        1.31945           17.6751E-06        16.8571E-06        12.2591E-06        42.1401E-06       736.414E-09  
               39.752E-06          0.                 0.                 0.                 1.35391E+03        6.91801           17.6269E-06        17.0135E-06        12.3384E-06        40.8155E-06         1.29452E-06
               40.5003E-06         0.                 0.                 0.                 1.17567E+03       16.8274            17.6395E-06        17.0676E-06        12.4824E-06        38.3201E-06         2.13632E-06
               41.2531E-06         0.                 0.                 0.               964.603             30.8855            17.6634E-06        17.2245E-06        12.5897E-06        34.8844E-06         3.37745E-06
               42.0014E-06         0.                 0.                 0.               730.326             62.2362            17.6271E-06        17.3179E-06        12.7218E-06        30.9379E-06         5.0596E-06 
               42.7542E-06         0.                 0.                 0.               487.59             111.077             17.6258E-06        17.4257E-06        12.8569E-06        26.7115E-06         7.29167E-06
               43.5025E-06         0.                 0.                 0.               293.967            173.732             17.5913E-06        17.5521E-06        12.9714E-06        22.689E-06         10.0636E-06 
               44.2509E-06         0.                 0.                 0.               138.991            282.437             17.5844E-06        17.6419E-06        13.1069E-06        19.0339E-06        13.3434E-06 
               45.0036E-06         0.                 0.                 0.                45.674            398.101             17.5534E-06        17.7946E-06        13.2172E-06        15.9259E-06        17.065E-06  
               45.752E-06          0.                 0.                 0.               524.676E-03        549.258             17.5564E-06        17.8484E-06        13.3407E-06        13.5362E-06        21.0158E-06 
               46.5004E-06         0.                 0.                 0.                 0.               711.271             17.5805E-06        17.997E-06         13.4721E-06        11.7378E-06        25.0361E-06 
               47.2531E-06         0.                 0.                 0.                 0.               852.583             17.54E-06          18.0957E-06        13.5801E-06        10.5616E-06        28.8482E-06 
               48.0015E-06         0.                 0.                 0.                 0.                 1.01689E+03       17.5339E-06        18.1882E-06        13.7248E-06         9.79305E-06       32.1762E-06 
               48.7542E-06         0.                 0.                 0.                 0.                 1.13468E+03       17.5143E-06        18.316E-06         13.8334E-06         9.41088E-06       34.7429E-06 
               49.5026E-06         0.                 0.                 0.                 0.                 1.1909E+03        17.5024E-06        18.4138E-06        13.9593E-06         9.23657E-06       36.2488E-06 
               50.251E-06          0.                 0.                 0.                 0.                 1.19882E+03       17.4936E-06        18.5611E-06        14.0765E-06         9.19214E-06       36.61E-06   
               51.0037E-06         0.                 0.                 0.                 0.                 1.1413E+03        17.4859E-06        18.6377E-06        14.1827E-06         9.24311E-06       35.6802E-06 
               51.7521E-06         0.                 0.                 0.                 0.                 1.01073E+03       17.5248E-06        18.7615E-06        14.3303E-06         9.27263E-06       33.5377E-06 
               52.5005E-06         0.                 0.                 0.                 0.               822.713             17.4754E-06        18.8914E-06        14.4209E-06         9.33529E-06       30.2851E-06 
               53.2532E-06         0.                 0.                 0.                 0.               579.54              17.4598E-06        18.9727E-06        14.584E-06          9.37471E-06       26.0872E-06 
               54.0016E-06         0.                 0.                 0.                 0.               352.532             17.4433E-06        19.1205E-06        14.6746E-06         9.42575E-06       21.3019E-06 
               54.7543E-06         0.                 0.                 0.                 0.               138.393             17.4326E-06        19.208E-06         14.8151E-06         9.49237E-06       16.0541E-06 
               55.5027E-06         0.                 0.                 0.                 0.                 4.68302           17.4324E-06        19.348E-06         14.9312E-06         9.51785E-06       10.7344E-06 
               56.251E-06          0.                 0.                 0.                 0.                 0.                17.4142E-06        19.4313E-06        15.0582E-06         9.59399E-06        5.40706E-06
               57.0038E-06         0.                 0.                 0.                 0.                 0.                17.4419E-06        19.5393E-06        15.1956E-06         9.62323E-06       36.3507E-09 
               57.7521E-06         0.                 0.                 0.                 0.                 0.                17.3872E-06        19.6845E-06        15.2969E-06         9.68301E-06       -5.28825E-06
               58.5005E-06         0.                 0.                 0.                 0.                 0.                17.3707E-06        19.7423E-06        15.4392E-06         9.73612E-06      -10.6257E-06 
               59.2532E-06         0.                 0.                 0.                 0.                 0.                17.3649E-06        19.8957E-06        15.5512E-06         9.7751E-06       -15.9719E-06 
               60.0016E-06         0.                 0.                 0.                 0.                 0.                17.3586E-06        19.9834E-06        15.6783E-06         9.85921E-06      -21.3218E-06 
               60.7543E-06         0.                 0.                 0.                 0.                 0.                17.3674E-06        20.1379E-06        15.8068E-06         9.87304E-06      -26.6741E-06 
               61.5027E-06         0.                 0.                 0.                 0.                 0.                17.3618E-06        20.242E-06         15.9293E-06         9.95751E-06      -32.0002E-06 
               62.2511E-06         0.                 0.                 0.                 0.                 0.                17.3985E-06        20.374E-06         16.0786E-06         9.9797E-06       -37.3355E-06 
               63.0038E-06         0.                 0.                 0.                 0.                 0.                17.3839E-06        20.5724E-06        16.2034E-06        10.0396E-06       -42.6885E-06 
               63.7522E-06         0.                 0.                 0.                 0.                 0.                17.389E-06         20.7036E-06        16.3497E-06        10.0957E-06       -48.033E-06  
               64.5006E-06         0.                 0.                 0.                 0.                 0.                17.4429E-06        20.923E-06         16.5077E-06        10.1353E-06       -53.3501E-06 
               65.2533E-06         0.                 0.               831.341E-03          0.                 0.                17.4886E-06        21.1205E-06        16.6519E-06        10.2114E-06       -58.7278E-06 
               66.0017E-06         0.                 0.                 1.15389            0.                 0.                17.5663E-06        21.3594E-06        16.8524E-06        10.2273E-06       -64.0575E-06 
               66.75E-06           0.                 0.                 5.55862            0.                 0.                17.6227E-06        21.6071E-06        17.0041E-06        10.2966E-06       -69.3763E-06 
               67.5028E-06         0.               142.672E-03          4.77381            0.                 0.                17.7272E-06        21.8606E-06        17.2174E-06        10.333E-06        -74.7437E-06 
               68.2512E-06         0.                 2.03026            9.2846             0.                 0.                17.8075E-06        22.2069E-06        17.3703E-06        10.3851E-06       -80.0686E-06 
               69.0039E-06         0.                 7.0416            11.2226             0.                 0.                17.8905E-06        22.484E-06         17.5708E-06        10.4515E-06       -85.4424E-06 
               69.7523E-06         0.                13.6186            13.4686             0.                 0.                18.0441E-06        22.8224E-06        17.7554E-06        10.4875E-06       -90.7661E-06 
               70.5006E-06         0.                17.1993            18.9141             0.                 0.                18.1593E-06        23.1624E-06        17.9218E-06        10.559E-06        -96.1055E-06 
               71.2534E-06         0.                28.3555            23.9345             0.                 0.                18.3207E-06        23.4846E-06        18.1056E-06        10.5907E-06      -101.468E-06  
               72.0017E-06         0.                30.5274            26.0093             0.                 0.                18.4476E-06        23.8157E-06        18.228E-06         10.6454E-06      -106.778E-06  
               72.7501E-06         0.                45.2486            28.1579             0.                 0.                18.622E-06         24.0608E-06        18.3736E-06        10.7057E-06      -112.121E-06  
               73.5028E-06         0.                45.2663            34.4453             0.                 0.                18.7677E-06        24.3859E-06        18.4563E-06        10.7377E-06      -117.474E-06  
               74.2512E-06         0.                51.8444            32.6492             0.                 0.                18.9036E-06        24.5712E-06        18.5344E-06        10.8235E-06      -122.814E-06  
               75.E-06             0.                64.4989            35.0433             0.                 0.                19.0951E-06        24.7516E-06        18.5852E-06        10.8466E-06      -128.148E-06  




