
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               27.0006E-06         0.                 0.               257.776              5.5597E+03        20.9541E-03       -45.5835E-06        -5.75815E-06       13.4413E-06        92.6E-06           20.5328E-09 
               27.753E-06          0.                 0.                74.4005             7.55711E+03       86.4307E-03       -46.8229E-06        -5.9146E-06         6.42503E-06      112.613E-06         87.8936E-09 
               28.5011E-06         0.                 0.                17.124              9.14691E+03      429.239E-03        -47.9686E-06        -6.12884E-06        2.37179E-06      127.375E-06        303.058E-09  
               29.2535E-06         0.                 0.                44.2723E-03         9.96486E+03        1.39459          -49.2745E-06        -6.33925E-06      273.649E-09        134.382E-06        888.831E-09  
               30.0015E-06         0.                 0.                 0.                 9.70785E+03       14.5287           -50.37E-06          -6.57793E-06     -671.673E-09        132.196E-06          2.26569E-06
               30.754E-06          0.                 0.                 0.                 8.49906E+03       50.7741           -51.6381E-06        -6.74083E-06     -998.858E-09        121.221E-06          5.13905E-06
               31.5024E-06         0.                 0.                 0.                 6.63411E+03      162.762            -52.8541E-06        -6.92667E-06       -1.13755E-06      103.665E-06         10.4046E-06 
               32.2508E-06         0.                 0.                 0.                 4.61313E+03      439.237            -53.9965E-06        -7.09559E-06       -1.26704E-06       82.5277E-06        19.0582E-06 
               33.0035E-06         0.                 0.                 0.                 2.8483E+03         1.00786E+03      -55.1864E-06        -7.28878E-06       -1.35197E-06       60.8867E-06        31.9328E-06 
               33.7519E-06         0.                 0.                 0.                 1.56548E+03        2.02912E+03      -56.3309E-06        -7.45899E-06       -1.4119E-06        41.5778E-06        48.9799E-06 
               34.5003E-06         0.                 0.                 0.               745.686              3.53118E+03      -57.55E-06          -7.68607E-06       -1.4472E-06        26.1219E-06        69.3624E-06 
               35.253E-06          0.                 0.                 0.               312.878              5.42748E+03      -58.7581E-06        -7.93226E-06       -1.47782E-06       14.9385E-06        91.1705E-06 
               36.0014E-06         0.                 0.                 0.               105.061              7.41341E+03      -59.9556E-06        -8.14527E-06       -1.5087E-06         7.73394E-06      111.192E-06  
               36.7541E-06         0.                 0.                 0.                30.9637             9.02932E+03      -61.2057E-06        -8.30214E-06       -1.56469E-06        3.48485E-06      126.253E-06  
               37.5025E-06         0.                 0.                 0.                 3.83341            9.85252E+03      -62.2926E-06        -8.44804E-06       -1.61999E-06        1.31124E-06      133.256E-06  
               38.2509E-06         0.                 0.                 0.               187.683E-03          9.55863E+03      -63.5207E-06        -8.62546E-06       -1.68297E-06      300.788E-09        130.529E-06  
               39.0036E-06         0.                 0.                 0.                 0.                 8.18932E+03      -64.7151E-06        -8.84035E-06       -1.72772E-06      -83.8772E-09       117.726E-06  
               39.752E-06          0.                 0.                 0.                 0.                 6.01282E+03      -65.9404E-06        -9.05361E-06       -1.81589E-06     -214.539E-09         96.2254E-06 
               40.5003E-06         0.                 0.                 0.                 0.                 3.53874E+03      -67.1554E-06        -9.2273E-06        -1.84553E-06     -304.528E-09         68.2555E-06 
               41.2531E-06         0.                 0.                 0.                 0.                 1.35571E+03      -68.2939E-06        -9.43011E-06       -1.89031E-06     -386.572E-09         36.301E-06  
               42.0014E-06         0.                 0.                 0.                 0.                38.4136           -69.6069E-06        -9.58719E-06       -1.92117E-06     -446.933E-09          3.08115E-06
               42.7542E-06         0.                 0.                 0.                 0.                 0.               -70.6934E-06        -9.80798E-06       -1.99831E-06     -459.841E-09        -30.2603E-06 
               43.5025E-06         0.                 0.                 0.                 0.                 0.               -71.9465E-06        -9.96802E-06       -2.0656E-06      -480.068E-09        -63.476E-06  
               44.2509E-06         0.                 0.                 0.                 0.                 0.               -73.0802E-06       -10.1638E-06        -2.09283E-06     -533.342E-09        -96.7491E-06 
               45.0036E-06         0.                 0.                 0.                 0.                 0.               -74.3225E-06       -10.3459E-06        -2.13503E-06     -612.214E-09       -130.071E-06  
               45.752E-06          0.                 0.                 0.                 0.                 0.               -75.5064E-06       -10.5973E-06        -2.1919E-06      -657.281E-09       -163.326E-06  
               46.5004E-06         0.                 0.                 0.                 0.                 0.               -76.6705E-06       -10.802E-06         -2.27299E-06     -687.01E-09        -196.445E-06  
               47.2531E-06         0.                 0.                 0.                 0.                 0.               -77.9122E-06       -10.9753E-06        -2.32298E-06     -707.383E-09       -229.812E-06  
               48.0015E-06         0.                 0.                 0.                 0.                 0.               -79.0185E-06       -11.1563E-06        -2.35107E-06     -772.91E-09        -262.95E-06   
               48.7542E-06         0.                 0.                 0.                 0.                 0.               -80.2437E-06       -11.3522E-06        -2.3653E-06      -833.141E-09       -296.379E-06  
               49.5026E-06         0.                 0.                 0.                 0.                 0.               -81.4621E-06       -11.5546E-06        -2.42228E-06     -912.696E-09       -329.618E-06  
               50.251E-06          0.                 0.                 0.                 0.                 0.               -82.6546E-06       -11.7325E-06        -2.49855E-06     -950.851E-09       -362.776E-06  
               51.0037E-06         0.                 0.                 0.                 0.                 0.               -83.8454E-06       -11.9233E-06        -2.58458E-06     -994.827E-09       -396.164E-06  
               51.7521E-06         0.                 0.                 0.                 0.                 0.               -85.0045E-06       -12.1026E-06        -2.62188E-06       -1.03703E-06     -429.334E-06  
               52.5005E-06         0.                 0.                 0.                 0.                 0.               -86.2538E-06       -12.3135E-06        -2.68398E-06       -1.06514E-06     -462.468E-06  
               53.2532E-06         0.                 0.                 0.                 0.                 0.               -87.4507E-06       -12.4982E-06        -2.71604E-06       -1.09042E-06     -495.904E-06  
               54.0016E-06         0.                 0.                 0.                 0.                 0.               -88.6055E-06       -12.685E-06         -2.76146E-06       -1.1502E-06      -529.098E-06  
               54.7543E-06         0.                 0.                 0.                 0.                 0.               -89.8776E-06       -12.8232E-06        -2.79324E-06       -1.25315E-06     -562.578E-06  
               55.5027E-06         0.                 0.                 0.                 0.                 0.               -91.0032E-06       -13.0362E-06        -2.86225E-06       -1.31346E-06     -595.702E-06  
               56.251E-06          0.                 0.                 0.                 0.                 0.               -92.2689E-06       -13.244E-06         -2.94435E-06       -1.33205E-06     -628.917E-06  
               57.0038E-06         0.                 0.                 0.                 0.                 0.               -93.369E-06        -13.482E-06         -3.00801E-06       -1.31837E-06     -662.298E-06  
               57.7521E-06         0.                 0.                 0.                 0.                 0.               -94.6368E-06       -13.638E-06         -3.04982E-06       -1.36222E-06     -695.422E-06  
               58.5005E-06         0.                 0.                 0.                 0.                 0.               -95.7785E-06       -13.8303E-06        -3.05827E-06       -1.42593E-06     -728.666E-06  
               59.2532E-06         0.                 0.                 0.                 0.                 0.               -96.9647E-06       -14.0314E-06        -3.09535E-06       -1.52356E-06     -761.994E-06  
               60.0016E-06         0.                 0.                 0.                 0.                 0.               -98.223E-06        -14.2348E-06        -3.14086E-06       -1.58865E-06     -795.293E-06  
               60.7543E-06         0.                 0.                 0.                 0.                 0.               -99.3601E-06       -14.426E-06         -3.23681E-06       -1.6407E-06      -828.572E-06  
               61.5027E-06         0.                 0.                 0.                 0.                 0.              -100.584E-06        -14.6094E-06        -3.2941E-06        -1.6595E-06      -861.799E-06  
               62.2511E-06         0.                 0.                 0.                 0.                 0.              -101.703E-06        -14.8228E-06        -3.33672E-06       -1.69304E-06     -894.973E-06  
               63.0038E-06         0.                 0.                 0.                 0.                 0.              -102.989E-06        -15.0006E-06        -3.36266E-06       -1.73392E-06     -928.325E-06  
               63.7522E-06         0.                 0.                 0.                 0.                 0.              -104.162E-06        -15.2012E-06        -3.42765E-06       -1.79025E-06     -961.541E-06  
               64.5006E-06         0.                 0.                 0.                 0.                 0.              -105.33E-06         -15.3561E-06        -3.47779E-06       -1.85712E-06     -994.72E-06   
               65.2533E-06         0.                 0.                 0.                 0.                 0.              -106.562E-06        -15.545E-06         -3.53718E-06       -1.9306E-06        -1.02816E-03
               66.0017E-06         0.                 0.                 0.                 0.                 0.              -107.745E-06        -15.7337E-06        -3.58885E-06       -1.97269E-06       -1.06132E-03
               66.75E-06           0.                 0.                 0.                 0.                 0.              -108.947E-06        -15.9722E-06        -3.65431E-06       -1.97905E-06       -1.09452E-03
               67.5028E-06         0.                 0.                 0.                 0.                 0.              -110.142E-06        -16.1479E-06        -3.69741E-06       -2.00806E-06       -1.12796E-03
               68.2512E-06         0.                 0.                 0.                 0.                 0.              -111.314E-06        -16.3155E-06        -3.74485E-06       -2.05086E-06       -1.16108E-03
               69.0039E-06         0.                 0.                 0.                 0.                 0.              -112.552E-06        -16.4754E-06        -3.79291E-06       -2.12877E-06       -1.19449E-03
               69.7523E-06         0.                 0.                 0.                 0.                 0.              -113.66E-06         -16.7104E-06        -3.84546E-06       -2.17563E-06       -1.22765E-03
               70.5006E-06         0.                 0.                 0.                 0.                 0.              -114.943E-06        -16.9205E-06        -3.91433E-06       -2.23059E-06       -1.26086E-03
               71.2534E-06         0.                 0.                 0.                 0.                 0.              -116.088E-06        -17.1276E-06        -3.95869E-06       -2.25542E-06       -1.29427E-03
               72.0017E-06         0.                 0.                 0.                 0.                 0.              -117.286E-06        -17.3061E-06        -4.00323E-06       -2.31326E-06       -1.3274E-03 
               72.7501E-06         0.                 0.                 0.                 0.                 0.              -118.473E-06        -17.4939E-06        -4.01594E-06       -2.36918E-06       -1.36068E-03
               73.5028E-06         0.                 0.                 0.                 0.                 0.              -119.663E-06        -17.6805E-06        -4.08708E-06       -2.43096E-06       -1.39395E-03
               74.2512E-06         0.                 0.                 0.                 0.                 0.              -120.915E-06        -17.8527E-06        -4.15491E-06       -2.4731E-06        -1.42717E-03
               75.E-06             0.                 0.                 0.                 0.                 0.              -121.995E-06        -18.0624E-06        -4.23398E-06       -2.51629E-06       -1.46033E-03




