
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               27.0006E-06         0.                 0.                 1.28844E+03      187.569              0.                97.6055E-06        52.8479E-06        62.3719E-06        10.8858E-06         0.         
               27.753E-06          0.                 0.               625.782            359.915              0.                98.7246E-06        53.5369E-06        54.1412E-06        16.0711E-06         0.         
               28.5011E-06         6.16248            0.               182.771            581.129              1.13696E-03       99.8602E-06        54.2958E-06        46.9332E-06        22.4865E-06         0.         
               29.2535E-06        12.2506             0.                 0.               858.466              0.               101.022E-06         55.0339E-06        41.2282E-06        30.0508E-06       902.219E-12  
               30.0015E-06        55.4884             0.                 0.                 1.23818E+03        7.10441E-03      102.235E-06         55.7687E-06        37.3027E-06        38.2992E-06         5.38421E-09
               30.754E-06        147.593              0.                 0.                 1.67743E+03       21.2454E-03       103.361E-06         56.5774E-06        34.8389E-06        46.7297E-06        21.5659E-09 
               31.5024E-06       201.169              0.                 0.                 2.0571E+03       109.018E-03        104.397E-06         57.4357E-06        33.6209E-06        54.5685E-06        59.3718E-09 
               32.2508E-06       231.885              0.                 0.                 2.40671E+03      243.56E-03         105.24E-06          58.4192E-06        33.1997E-06        61.0723E-06       152.97E-09   
               33.0035E-06       320.902              0.                 0.                 2.58871E+03      608.675E-03        106.064E-06         59.4908E-06        33.359E-06         65.5718E-06       349.144E-09  
               33.7519E-06       356.783             10.0533             0.                 2.68592E+03        1.30911          106.675E-06         60.7647E-06        33.819E-06         67.5689E-06       727.479E-09  
               34.5003E-06       322.861             42.9149             0.                 2.59014E+03        7.70086          107.035E-06         62.2228E-06        34.2356E-06        67.051E-06          1.39479E-06
               35.253E-06        436.092            124.856              0.                 2.27279E+03       20.5212           107.232E-06         63.7252E-06        34.7151E-06        64.0671E-06         2.50807E-06
               36.0014E-06       386.999            192.561              0.                 1.85778E+03       41.2387           107.025E-06         65.3827E-06        35.1452E-06        59.241E-06          4.23282E-06
               36.7541E-06       335.938            290.839              0.                 1.37531E+03       95.0119           106.688E-06         66.9927E-06        35.6301E-06        53.12E-06           6.73988E-06
               37.5025E-06       377.999            373.603              0.               825.777            171.463            106.23E-06          68.5425E-06        36.0645E-06        46.5348E-06        10.1215E-06 
               38.2503E-06       265.735            479.584              0.               420.44             311.89             105.55E-06          69.8172E-06        36.485E-06         40.2183E-06        14.4537E-06 
               39.0024E-06       187.586            565.523              0.               134.013            475.141            104.826E-06         70.741E-06         36.9727E-06        34.6335E-06        19.7617E-06 
               39.7502E-06       208.487            596.271              0.               657.585E-03        710.783            104.01E-06          71.29E-06          37.4405E-06        30.2765E-06        25.8066E-06 
               40.5023E-06       111.693            603.579              0.                 0.                 1.00051E+03      103.286E-06         71.4509E-06        38.0093E-06        27.1779E-06        32.3278E-06 
               41.25E-06          83.1568           578.826              0.                 0.                 1.27671E+03      102.536E-06         71.3289E-06        38.6167E-06        25.1522E-06        38.8735E-06 
               42.0021E-06        80.5275           547.709              0.                 0.                 1.58329E+03      101.911E-06         70.8468E-06        39.3843E-06        24.0599E-06        44.9408E-06 
               42.7542E-06        41.0346           496.231              0.                 0.                 1.8191E+03       101.439E-06         70.242E-06         40.3926E-06        23.6119E-06        49.9181E-06 
               43.502E-06         12.0581           447.83               1.25974            0.                 1.97077E+03      101.152E-06         69.5611E-06        41.7026E-06        23.6612E-06        53.2486E-06 
               44.2541E-06        25.4853           431.81              33.33               0.                 2.04888E+03      101.102E-06         68.9523E-06        43.5061E-06        23.8469E-06        54.6939E-06 
               45.0018E-06        29.1875           382.323            121.164              0.                 1.94944E+03      101.077E-06         68.5357E-06        45.5513E-06        24.1209E-06        53.9693E-06 
               45.7539E-06        21.3063           357.822            258.627              0.                 1.69886E+03      101.229E-06         68.2487E-06        47.9165E-06        24.4464E-06        51.0199E-06 
               46.5017E-06        51.7197           381.789            401.814              0.                 1.36223E+03      101.418E-06         68.1769E-06        50.4612E-06        24.7301E-06        46.2381E-06 
               47.2538E-06        77.0033           356.57             573.462              0.               900.214            101.794E-06         68.1922E-06        52.9925E-06        25.0483E-06        39.915E-06  
               48.0015E-06        51.1686           373.47             703.443              0.               442.162            102.215E-06         68.3196E-06        55.2652E-06        25.2818E-06        32.6263E-06 
               48.7536E-06       100.192            389.635            842.587              0.                89.6723           102.589E-06         68.3856E-06        56.9991E-06        25.608E-06         24.8251E-06 
               49.5014E-06       122.228            372.089            927.41               0.                 0.               102.935E-06         68.3024E-06        58.1521E-06        25.8866E-06        16.9826E-06 
               50.2535E-06       100.89             364.902            943.759              0.                 0.               103.131E-06         68.1749E-06        58.44E-06          26.214E-06          9.18342E-06
               51.0012E-06       161.413            350.753            926.753              0.                 0.               103.348E-06         67.8385E-06        57.9423E-06        26.6282E-06         1.33624E-06
               51.7533E-06       157.83             309.844            858.854              0.                 0.               103.423E-06         67.3731E-06        56.7405E-06        27.1606E-06        -6.49669E-06
               52.5011E-06       115.167            274.538            693.611              0.                 0.               103.37E-06          66.7403E-06        55.053E-06         27.9469E-06       -14.306E-06  
               53.2532E-06       137.381            238.891            553.288              0.                 0.               103.261E-06         66.0173E-06        53.1844E-06        29.0824E-06       -22.1571E-06 
               54.0009E-06       122.562            187.812            426.143             11.5511             0.               103.063E-06         65.3124E-06        51.3206E-06        30.7125E-06       -29.9757E-06 
               54.753E-06         79.9924           150.744            342.801             67.3446             0.               102.828E-06         64.6771E-06        49.765E-06         32.8887E-06       -37.8709E-06 
               55.5008E-06        96.6599           143.37             264.463            186.654              0.               102.482E-06         64.2685E-06        48.6337E-06        35.5224E-06       -45.6238E-06 
               56.2529E-06        87.9483           119.098            252.598            341.996              0.               102.169E-06         63.9485E-06        48.0208E-06        38.7026E-06       -53.5022E-06 
               57.0006E-06        55.1171           113.503            262.817            533.635              0.               101.959E-06         63.8636E-06        47.9768E-06        42.012E-06        -61.3041E-06 
               57.7527E-06        47.5252           143.433            267.065            767.931              0.               101.778E-06         63.9654E-06        48.3671E-06        45.2334E-06       -69.1607E-06 
               58.5005E-06        61.3552           132.902            307.961            962.676              0.               101.712E-06         64.2558E-06        49.1596E-06        47.9537E-06       -76.9829E-06 
               59.2526E-06        30.0851           149.025            360.254              1.11496E+03        0.               101.573E-06         64.7313E-06        49.9819E-06        50.0116E-06       -84.8249E-06 
               60.0003E-06        41.762            205.908            393.026              1.19324E+03        0.               101.543E-06         65.232E-06         50.814E-06         51.0976E-06       -92.6599E-06 
               60.7524E-06        64.8845           216.905            464.761              1.19129E+03        0.               101.588E-06         65.8205E-06        51.4819E-06        50.9108E-06      -100.479E-06  
               61.5005E-06        46.4731           241.749            483.661              1.08835E+03        0.               101.669E-06         66.3264E-06        51.838E-06         49.6077E-06      -108.298E-06  
               62.2533E-06        50.5068           281.848            476.811            912.691              0.               101.845E-06         66.6992E-06        51.8487E-06        47.125E-06       -116.162E-06  
               63.0016E-06        80.8791           287.554            475.793            642.903              0.               101.899E-06         66.8404E-06        51.4781E-06        43.8013E-06      -123.934E-06  
               63.75E-06          43.8335           271.097            406.107            442.107              0.               102.008E-06         66.8019E-06        50.8723E-06        39.8114E-06      -131.768E-06  
               64.5028E-06        65.3793           270.422            344.41             189.129              0.               101.992E-06         66.6791E-06        49.9577E-06        35.6348E-06      -139.515E-06  
               65.2511E-06        86.6746           251.467            288.132             29.9147             0.               102.063E-06         66.3252E-06        48.9085E-06        31.6636E-06      -147.05E-06   
               66.0039E-06        59.816            203.37             241.505              0.                 0.               102.019E-06         65.8725E-06        47.8165E-06        28.1613E-06      -154.205E-06  
               66.7522E-06        65.2555           197.494            188.315              0.                 0.               101.956E-06         65.3098E-06        46.8202E-06        25.4235E-06      -160.856E-06  
               67.5006E-06        79.9404           167.68             151.738              0.                 0.               101.934E-06         64.695E-06         46.1164E-06        23.5186E-06      -166.978E-06  
               68.2533E-06        42.8211           117.554            139.695              0.                 0.               101.833E-06         64.1707E-06        45.6029E-06        22.4281E-06      -172.476E-06  
               69.0017E-06        44.1828           129.604            111.575              0.                 0.               101.729E-06         63.7306E-06        45.3948E-06        22.1671E-06      -177.343E-06  
               69.7501E-06        61.2542            99.6808           105.108              0.                 0.               101.547E-06         63.4897E-06        45.4327E-06        22.6825E-06      -181.623E-06  
               70.5028E-06        40.7629            74.1067           141.218              0.                 0.               101.419E-06         63.3131E-06        45.7095E-06        23.9769E-06      -185.511E-06  
               71.2512E-06        35.004            102.403            146.619              0.                 0.               101.397E-06         63.3355E-06        46.1938E-06        25.6429E-06      -188.956E-06  
               72.0039E-06        48.8965           105.225            188.731              0.                 0.               101.361E-06         63.4565E-06        46.7134E-06        27.6359E-06      -192.213E-06  
               72.7523E-06        35.7526           101.299            223.656            322.635E-03          0.               101.359E-06         63.6427E-06        47.2834E-06        29.7356E-06      -195.422E-06  
               73.5007E-06        20.5209           134.038            225.073             47.4877             0.               101.279E-06         63.9244E-06        47.6596E-06        31.8877E-06      -198.564E-06  
               74.2534E-06        47.4224           143.458            238.684            111.534              0.               101.287E-06         64.1708E-06        47.9335E-06        33.995E-06       -201.768E-06  
               75.E-06            37.5996           136.748            248.123            211.969              0.               101.322E-06         64.4686E-06        47.9791E-06        35.9077E-06      -204.949E-06  




