
                  X                  c1                 c3                 c5                 c7                 c9                 d1                 d3                 d5                 d7                 d9       
               27.753E-06          0.                 0.               522.065            423.422              0.                93.3894E-06        51.0178E-06        51.7179E-06        18.3318E-06         0.         
               28.5011E-06         0.                 0.               115.57             713.904              0.                94.4148E-06        51.7476E-06        44.4498E-06        25.4231E-06         0.         
               29.2535E-06         0.                 0.                 0.                 1.07482E+03        0.                95.4829E-06        52.4413E-06        38.8527E-06        33.6429E-06         1.65892E-09
               30.0015E-06         0.                 0.                 0.                 1.47194E+03        0.                96.6183E-06        53.1097E-06        35.1124E-06        42.3929E-06         9.03674E-09
               30.754E-06          8.05174            0.                 0.                 1.90358E+03       39.3106E-03        97.6839E-06        53.7574E-06        32.8611E-06        51.1447E-06        31.7668E-09 
               31.5024E-06        40.1837             0.                 0.                 2.35646E+03      153.811E-03         98.7834E-06        54.4671E-06        31.88E-06          58.9243E-06        86.5402E-09 
               32.2508E-06        57.6322             0.                 0.                 2.64619E+03      356.648E-03         99.7732E-06        55.2144E-06        31.6091E-06        65.063E-06        216.111E-09  
               33.0035E-06       140.757              0.                 0.                 2.8225E+03       886.84E-03         100.864E-06         56.0192E-06        31.8376E-06        68.8818E-06       482.396E-09  
               33.7519E-06       197.606              0.                 0.                 2.87149E+03        2.87629          101.858E-06         56.9038E-06        32.2533E-06        70.0024E-06       989.545E-09  
               34.5003E-06       193.793              0.                 0.                 2.70943E+03       13.1303           102.751E-06         57.8916E-06        32.67E-06          68.3182E-06         1.87736E-06
               35.253E-06        338.604              7.52335            0.                 2.31132E+03       29.1018           103.533E-06         58.9762E-06        33.1216E-06        64.1923E-06         3.30929E-06
               36.0014E-06       354.114             31.5261             0.                 1.81149E+03       69.1898           103.953E-06         60.1854E-06        33.5085E-06        58.3571E-06         5.44781E-06
               36.7541E-06       335.668             80.2551             0.                 1.2099E+03       136.733            104.231E-06         61.531E-06         33.9732E-06        51.4101E-06         8.52751E-06
               37.5025E-06       416.656            142.966              0.               697.131            248.025            104.348E-06         62.9797E-06        34.3751E-06        44.3126E-06        12.5813E-06 
               38.2509E-06       340.417            225.64               0.               294.969            410.127            104.212E-06         64.446E-06         34.7953E-06        37.8054E-06        17.6627E-06 
               39.0033E-06       292.882            304.051              0.                65.3117           654.06             103.843E-06         65.816E-06         35.2102E-06        32.3101E-06        23.7362E-06 
               39.751E-06        320.255            390.476              0.                 0.               923.665            103.285E-06         66.9558E-06        35.6279E-06        28.2035E-06        30.4577E-06 
               40.5031E-06       233.969            459.404              0.                 0.                 1.24561E+03      102.655E-06         67.9376E-06        36.0839E-06        25.3489E-06        37.5027E-06 
               41.2509E-06       181.314            490.782              0.                 0.                 1.58528E+03      101.878E-06         68.6451E-06        36.5624E-06        23.6682E-06        44.2317E-06 
               42.003E-06        165.002            522.15               0.                 0.                 1.87174E+03      101.092E-06         69.0797E-06        37.1106E-06        22.8222E-06        50.1284E-06 
               42.7507E-06       109.353            540.109              0.                 0.                 2.07626E+03      100.348E-06         69.2332E-06        37.7231E-06        22.548E-06         54.5254E-06 
               43.5028E-06        51.1134           515.878              0.                 0.                 2.21826E+03       99.7266E-06        69.1195E-06        38.5069E-06        22.6528E-06        56.9987E-06 
               44.2506E-06        42.6117           520.414              0.                 0.                 2.21044E+03       99.3061E-06        68.8428E-06        39.568E-06         22.8597E-06        57.1408E-06 
               45.0027E-06        45.355            488.612              5.21561            0.                 2.00826E+03       98.9107E-06        68.4707E-06        40.8224E-06        23.1392E-06        54.8618E-06 
               45.7504E-06        16.4873           444.462             47.2499             0.                 1.63509E+03       98.7015E-06        68.1134E-06        42.4089E-06        23.3445E-06        50.4014E-06 
               46.5025E-06        34.9872           456.815            131.264              0.                 1.18368E+03       98.5466E-06        67.762E-06         44.2663E-06        23.636E-06         44.066E-06  
               47.2503E-06        47.1719           415.231            225.843              0.               669.797             98.686E-06         67.4888E-06        46.3707E-06        23.893E-06         36.4669E-06 
               48.0024E-06        21.0833           393.861            347.232              0.               206.369             98.9314E-06        67.3176E-06        48.6403E-06        24.1625E-06        28.1283E-06 
               48.7501E-06        56.8281           402.722            471.264              0.                 0.                99.262E-06         67.1699E-06        50.8336E-06        24.4128E-06        19.6019E-06 
               49.5022E-06        82.5021           383.274            607.906              0.                 0.                99.6357E-06        67.0177E-06        52.8955E-06        24.6568E-06        11.0783E-06 
               50.2543E-06        66.7218           354.116            725.202              0.                 0.                99.9869E-06        66.8586E-06        54.5068E-06        24.9148E-06         2.50922E-06
               51.0021E-06       127.789            361.666            806.459              0.                 0.               100.382E-06         66.6619E-06        55.5956E-06        25.1563E-06        -5.95182E-06
               51.7542E-06       144.583            335.02             863.031              0.                 0.               100.729E-06         66.36E-06          55.9797E-06        25.4335E-06       -14.5077E-06 
               52.5019E-06       119.47             310.481            829.803              0.                 0.               100.973E-06         65.9637E-06        55.7425E-06        25.7849E-06       -23.0296E-06 
               53.254E-06        154.309            283.002            757.023              0.                 0.               101.15E-06          65.4791E-06        54.938E-06         26.2264E-06       -31.5388E-06 
               54.0017E-06       156.688            247.838            654.464              0.                 0.               101.226E-06         64.8681E-06        53.686E-06         26.8811E-06       -40.0442E-06 
               54.7538E-06       126.645            202.642            568.689              0.                 0.               101.19E-06          64.2847E-06        52.1993E-06        27.8235E-06       -48.5648E-06 
               55.5016E-06       141.221            198.62             444.244              0.                 0.               101.004E-06         63.767E-06         50.6621E-06        29.1435E-06       -57.0882E-06 
               56.2537E-06       145.285            155.13             386.18              25.4915             0.               100.714E-06         63.3314E-06        49.2972E-06        30.9667E-06       -65.6025E-06 
               57.0014E-06       100.783            141.768            328.215            106.801              0.               100.425E-06         62.9748E-06        48.269E-06         33.2855E-06       -74.0995E-06 
               57.7535E-06        84.9834           151.858            286.682            223.806              0.               100.093E-06         62.7465E-06        47.6586E-06        36.0787E-06       -82.6464E-06 
               58.5013E-06        88.6339           139.869            273.852            397.675              0.                99.8249E-06        62.6928E-06        47.5678E-06        39.0745E-06       -91.1286E-06 
               59.2534E-06        45.0391           122.984            286.292            568.741              0.                99.4244E-06        62.804E-06         47.7808E-06        42.212E-06        -99.6685E-06 
               60.0011E-06        40.6099           157.787            294.404            759.582              0.                99.1088E-06        63.0342E-06        48.2973E-06        45.063E-06       -108.165E-06  
               60.7532E-06        58.0901           171.439            363.927            910.215              0.                98.8263E-06        63.3844E-06        48.897E-06         47.4682E-06      -116.711E-06  
               61.5014E-06        26.2759           172.79             388.905              1.06617E+03        0.                98.6668E-06        63.7943E-06        49.5236E-06        49.0383E-06      -125.206E-06  
               62.2541E-06        22.7419           210.164            425.841              1.09632E+03        0.                98.5891E-06        64.2091E-06        49.9966E-06        49.6759E-06      -133.73E-06   
               63.0025E-06        39.1691           246.936            442.647              1.07043E+03        0.                98.4843E-06        64.4806E-06        50.2386E-06        49.2144E-06      -142.26E-06   
               63.7509E-06        10.7744           226.132            445.491            962.705              0.                98.4766E-06        64.7074E-06        50.2303E-06        47.6878E-06      -150.725E-06  
               64.5036E-06        21.1009           245.639            411.957            786.165              0.                98.443E-06         64.8212E-06        49.8763E-06        45.2041E-06      -159.27E-06   
               65.252E-06         38.802            252.436            372.899            553.247              0.                98.5397E-06        64.8179E-06        49.2638E-06        41.9954E-06      -167.771E-06  
               66.0003E-06        24.6434           213.916            335.692            337.463              0.                98.6001E-06        64.6634E-06        48.3897E-06        38.3094E-06      -176.264E-06  
               66.7531E-06        29.4323           226.44             280.138            152.971              0.                98.6845E-06        64.3841E-06        47.378E-06         34.3642E-06      -184.814E-06  
               67.5014E-06        50.8              205.791            219.959             24.7482             0.                98.8126E-06        63.9685E-06        46.4486E-06        30.5392E-06      -193.188E-06  
               68.2542E-06        31.44             158.085            193.17               0.                 0.                98.9467E-06        63.4536E-06        45.5998E-06        27.14E-06        -201.498E-06  
               69.0025E-06        37.3934           161.802            141.322              0.                 0.                99.047E-06         63.0136E-06        44.9455E-06        24.2421E-06      -209.376E-06  
               69.7509E-06        59.1571           135.614            120.523              0.                 0.                99.0825E-06        62.619E-06         44.4574E-06        21.9883E-06      -216.904E-06  
               70.5036E-06        53.348             91.958            118.392              0.                 0.                99.1182E-06        62.277E-06         44.2549E-06        20.5026E-06      -223.956E-06  
               71.252E-06         43.2401           106.222             99.7963             0.                 0.                99.2295E-06        61.9966E-06        44.299E-06         19.7762E-06      -230.418E-06  
               72.0004E-06        70.8084            99.2122           133.096              0.                 0.                99.302E-06         61.8176E-06        44.5595E-06        19.7875E-06      -236.297E-06  
               72.7531E-06        55.3224            86.4955           158.701              0.                 0.                99.3577E-06        61.7271E-06        45.0322E-06        20.3935E-06      -241.699E-06  
               73.5015E-06        38.4038            88.7897           177.266              0.                 0.                99.2798E-06        61.7359E-06        45.5169E-06        21.6316E-06      -246.659E-06  
               74.2542E-06        66.6924           115.975            193.081              0.                 0.                99.253E-06         61.8104E-06        46.0321E-06        23.1699E-06      -251.283E-06  
               75.E-06            55.0766            87.7142           220.721              0.                 0.                99.2058E-06        61.9639E-06        46.3855E-06        24.9936E-06      -255.647E-06  




